Var1,Var2
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09935217,-68.66336083
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09936567,-68.66334733
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.09937617,-68.6633395
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.0993915,-68.66332867
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940017,-68.66332283
45.09940767,-68.6633175
45.09940767,-68.6633175
45.09940767,-68.6633175
