Var1,Var2
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10340583,-68.66074017
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10339317,-68.6607535
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10338583,-68.66076383
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
45.10336817,-68.66078067
