Var1,Var2
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.1018995,-68.66339583
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10188567,-68.66341117
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.10187717,-68.66342167
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101869,-68.66343083
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.101858,-68.66344067
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
45.10185117,-68.66344717
