Var1,Var2
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10025883,-68.660889
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10024217,-68.660909
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10023183,-68.66092867
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10021583,-68.6609655
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
45.10020567,-68.66099283
