Var1,Var2
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09936933,-68.66367317
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09937433,-68.66368567
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.09938067,-68.66371
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.099384,-68.66372833
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09938783,-68.66374667
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09939433,-68.66377267
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940033,-68.66378783
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09940733,-68.663801
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09941933,-68.66382067
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09942783,-68.6638325
45.09943617,-68.66384317
